file_name,grid_images,text
train/0579.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/1882.jpg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0934.jpg,grid_images/IKEA_TROMSO_grid.png,3 by 3 grid of images from 9 different camera angles
train/3058.jpg,grid_images/IKEA_PREBEN_grid.png,3 by 3 grid of images from 9 different camera angles
train/0534.jpg,grid_images/SS_069_grid.png,3 by 3 grid of images from 9 different camera angles
train/0322.jpg,grid_images/IKEA_LAIVA_grid.png,3 by 3 grid of images from 9 different camera angles
train/3345.jpg,grid_images/IKEA_SOLSTA_OLARP_grid.png,3 by 3 grid of images from 9 different camera angles
train/1472.jpg,grid_images/SS_178_grid.png,3 by 3 grid of images from 9 different camera angles
train/0490.jpg,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/3774.jpg,grid_images/IKEA_VILMAR_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0166.jpg,grid_images/IKEA_EKTORP_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1904.jpg,grid_images/IKEA_HERMAN_grid.png,3 by 3 grid of images from 9 different camera angles
train/0538.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/1334.jpg,grid_images/IKEA_LYCKSELE_grid.png,3 by 3 grid of images from 9 different camera angles
train/0645.jpg,grid_images/IKEA_HEMNES_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0141.jpg,grid_images/IKEA_BRIMNES_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/2407.jpg,grid_images/IKEA_KAUSTBY_grid.png,3 by 3 grid of images from 9 different camera angles
train/0157.jpg,grid_images/SS_007_grid.png,3 by 3 grid of images from 9 different camera angles
train/0675.jpg,grid_images/IKEA_VITTSJO_grid.png,3 by 3 grid of images from 9 different camera angles
train/3559.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/2837.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3091.jpg,grid_images/IKEA_REIDAR_grid.png,3 by 3 grid of images from 9 different camera angles
train/0359.jpg,grid_images/IKEA_EKTORP_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1817.jpeg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/1507.jpg,grid_images/IKEA_SALMI_grid.png,3 by 3 grid of images from 9 different camera angles
train/0329.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/0915.png,grid_images/IKEA_JOKKMOKK_grid.png,3 by 3 grid of images from 9 different camera angles
train/1657.jpg,grid_images/IKEA_TORSBY_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1655.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/3644.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0714.jpg,grid_images/IKEA_INGATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/0489.jpg,grid_images/IKEA_MICKE_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0145.jpg,grid_images/SS_005_grid.png,3 by 3 grid of images from 9 different camera angles
train/0956.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1777.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/0265.jpg,grid_images/IKEA_LACK_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0035.png,grid_images/IKEA_POANG_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/2029.jpg,grid_images/IKEA_INGOLF_grid.png,3 by 3 grid of images from 9 different camera angles
train/0345.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/0027.jpg,grid_images/IKEA_BESTA_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0877.jpg,grid_images/SS_106_grid.png,3 by 3 grid of images from 9 different camera angles
train/0820.jpg,grid_images/IKEA_MALM_4_grid.png,3 by 3 grid of images from 9 different camera angles
train/0228.jpg,grid_images/IKEA_BOKSEL_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0645.jpg,grid_images/SS_085_grid.png,3 by 3 grid of images from 9 different camera angles
train/1930.jpg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/1067.jpg,grid_images/IKEA_LACK_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1726.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/0900.jpg,grid_images/IKEA_NORDLI_grid.png,3 by 3 grid of images from 9 different camera angles
train/1476.jpg,grid_images/SS_178_grid.png,3 by 3 grid of images from 9 different camera angles
train/0798.jpg,grid_images/IKEA_INGO_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0033.png,grid_images/IKEA_MALM_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1530.jpg,grid_images/SS_185_grid.png,3 by 3 grid of images from 9 different camera angles
train/0563.jpg,grid_images/IKEA_MICKE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0005.jpg,grid_images/SS_01_grid.png,3 by 3 grid of images from 9 different camera angles
train/0242.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/1654.jpg,grid_images/IKEA_BORJE_grid.png,3 by 3 grid of images from 9 different camera angles
train/0657.jpg,grid_images/SS_086_grid.png,3 by 3 grid of images from 9 different camera angles
train/0849.jpg,grid_images/IKEA_ISALA_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0215.jpg,grid_images/IKEA_HEMNES_grid.png,3 by 3 grid of images from 9 different camera angles
train/0022.png,grid_images/IKEA_KLIPPAN_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0354.jpg,grid_images/IKEA_BILLY_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0759.jpg,grid_images/IKEA_INGO_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0070.png,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/3029.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0331.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0941.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1428.jpg,grid_images/SS_172_grid.png,3 by 3 grid of images from 9 different camera angles
train/0901.jpg,grid_images/IKEA_NORDLI_grid.png,3 by 3 grid of images from 9 different camera angles
train/0554.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/0069.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1102.jpg,grid_images/IKEA_LINDVED_grid.png,3 by 3 grid of images from 9 different camera angles
train/1342.jpg,grid_images/IKEA_NORBO_grid.png,3 by 3 grid of images from 9 different camera angles
train/0557.jpg,grid_images/IKEA_FUSION_grid.png,3 by 3 grid of images from 9 different camera angles
train/0406.jpg,grid_images/IKEA_HEMNES_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/3756.jpg,grid_images/IKEA_VILMAR_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1183.jpg,grid_images/SS_141_grid.png,3 by 3 grid of images from 9 different camera angles
train/0114.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0283.jpg,grid_images/IKEA_LAIVA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0769.jpg,grid_images/IKEA_KIVIK_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1430.jpg,grid_images/SS_172_grid.png,3 by 3 grid of images from 9 different camera angles
train/0881.jpg,grid_images/IKEA_KLAPPSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0602.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/1013.jpg,grid_images/SS_124_grid.png,3 by 3 grid of images from 9 different camera angles
train/0509.jpg,grid_images/SS_064_grid.png,3 by 3 grid of images from 9 different camera angles
train/1383.jpg,grid_images/IKEA_NORDEN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1157.jpg,grid_images/IKEA_MALM_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1478.jpg,grid_images/SS_179_grid.png,3 by 3 grid of images from 9 different camera angles
train/0028.jpg,grid_images/SS_05_grid.png,3 by 3 grid of images from 9 different camera angles
train/1864.jpg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/2875.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1792.jpg,grid_images/IKEA_EKENAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/2466.jpg,grid_images/IKEA_KLAPPSTA_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0169.jpg,grid_images/IKEA_EKTORP_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0112.png,grid_images/IKEA_EKTORP_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0875.jpg,grid_images/IKEA_KLAPPSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/1334.jpg,grid_images/SS_159_grid.png,3 by 3 grid of images from 9 different camera angles
train/0653.jpg,grid_images/IKEA_HEMNES_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0089.png,grid_images/IKEA_BEDDINGE_grid.png,3 by 3 grid of images from 9 different camera angles
train/2412.jpg,grid_images/IKEA_KAUSTBY_grid.png,3 by 3 grid of images from 9 different camera angles
train/0367.jpg,grid_images/IKEA_EKTORP_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1747.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/3368.jpg,grid_images/IKEA_SOLSTA_OLARP_grid.png,3 by 3 grid of images from 9 different camera angles
train/3545.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/1909.png,grid_images/IKEA_HERMAN_grid.png,3 by 3 grid of images from 9 different camera angles
train/3528.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0966.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0305.jpg,grid_images/IKEA_EKTORP_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0129.jpg,grid_images/IKEA_BEDDINGE_grid.png,3 by 3 grid of images from 9 different camera angles
train/0126.jpg,grid_images/IKEA_EXPEDIT_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0656.jpg,grid_images/IKEA_KARLSTAD_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/2108.jpg,grid_images/IKEA_IVAR_grid.png,3 by 3 grid of images from 9 different camera angles
train/0495.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0180.jpg,grid_images/IKEA_BJORKUDDEN_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0856.jpg,grid_images/IKEA_MANDAL_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/2996.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0898.jpeg,grid_images/IKEA_JOKKMOKK_grid.png,3 by 3 grid of images from 9 different camera angles
train/0127.jpg,grid_images/IKEA_BJORKUDDEN_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0189.jpg,grid_images/IKEA_DOMBAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0967.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1706.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/0249.jpg,grid_images/SS_017_grid.png,3 by 3 grid of images from 9 different camera angles
train/0275.jpg,grid_images/IKEA_LACK_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0917.jpg,grid_images/SS_111_grid.png,3 by 3 grid of images from 9 different camera angles
train/0516.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0765.jpg,grid_images/IKEA_INGO_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0480.png,grid_images/IKEA_MALM_grid.png,3 by 3 grid of images from 9 different camera angles
train/0384.jpg,grid_images/IKEA_EKTORP_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1802.jpg,grid_images/IKEA_EKTORP_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1041.jpg,grid_images/IKEA_LACK_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/2835.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1204.jpg,grid_images/SS_143_grid.png,3 by 3 grid of images from 9 different camera angles
train/3199.jpg,grid_images/IKEA_SIGURD_grid.png,3 by 3 grid of images from 9 different camera angles
train/0253.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0068.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0353.jpg,grid_images/IKEA_HEMNES_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3359.jpg,grid_images/IKEA_SOLSTA_OLARP_grid.png,3 by 3 grid of images from 9 different camera angles
train/0034.jpg,grid_images/IKEA_BILLY_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1438.jpg,grid_images/SS_174_grid.png,3 by 3 grid of images from 9 different camera angles
train/2134.jpg,grid_images/IKEA_JOKKMOKK_grid.png,3 by 3 grid of images from 9 different camera angles
train/2021.jpg,grid_images/IKEA_INGOLF_grid.png,3 by 3 grid of images from 9 different camera angles
train/0266.jpg,grid_images/IKEA_FJELLSE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0454.jpeg,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0769.jpg,grid_images/IKEA_MALM_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/2744.jpg,grid_images/IKEA_NILS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0104.jpg,grid_images/IKEA_BEDDINGE_grid.png,3 by 3 grid of images from 9 different camera angles
train/0855.jpg,grid_images/SS_104_grid.png,3 by 3 grid of images from 9 different camera angles
train/1515.jpg,grid_images/IKEA_SATER_grid.png,3 by 3 grid of images from 9 different camera angles
train/0636.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/1780.jpg,grid_images/IKEA_VITTSJO_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0504.jpg,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0328.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/1197.jpg,grid_images/SS_142_grid.png,3 by 3 grid of images from 9 different camera angles
train/1302.jpg,grid_images/IKEA_NESNA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0572.jpg,grid_images/IKEA_MICKE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0635.jpg,grid_images/IKEA_VITTSJO_grid.png,3 by 3 grid of images from 9 different camera angles
train/0526.jpg,grid_images/SS_067_grid.png,3 by 3 grid of images from 9 different camera angles
train/0812.jpg,grid_images/IKEA_ISALA_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0788.jpg,grid_images/SS_097_grid.png,3 by 3 grid of images from 9 different camera angles
train/0330.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/2962.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0082.png,grid_images/IKEA_LACK_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0871.jpg,grid_images/IKEA_KLAPPSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0571.jpg,grid_images/IKEA_FUSION_grid.png,3 by 3 grid of images from 9 different camera angles
train/0499.jpg,grid_images/SS_063_grid.png,3 by 3 grid of images from 9 different camera angles
train/0444.jpg,grid_images/SS_050_grid.png,3 by 3 grid of images from 9 different camera angles
train/1208.jpg,grid_images/SS_143_grid.png,3 by 3 grid of images from 9 different camera angles
train/0515.jpg,grid_images/SS_065_grid.png,3 by 3 grid of images from 9 different camera angles
train/0136.jpg,grid_images/IKEA_BJORKUDDEN_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0170.jpg,grid_images/IKEA_GALANT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0065.jpg,grid_images/IKEA_ANEBODA_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0116.jpg,grid_images/IKEA_DOMBAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/2982.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0577.jpg,grid_images/IKEA_FUSION_grid.png,3 by 3 grid of images from 9 different camera angles
train/0071.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/3353.jpg,grid_images/IKEA_SOLSTA_OLARP_grid.png,3 by 3 grid of images from 9 different camera angles
train/3656.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/3703.jpg,grid_images/IKEA_URBAN_grid.png,3 by 3 grid of images from 9 different camera angles
train/0412.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/2514.jpg,grid_images/IKEA_MARIUS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0936.jpg,grid_images/IKEA_TROMSO_grid.png,3 by 3 grid of images from 9 different camera angles
train/2796.jpg,grid_images/IKEA_POANG_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0264.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0418.jpg,grid_images/SS_043_grid.png,3 by 3 grid of images from 9 different camera angles
train/0379.jpg,grid_images/IKEA_LIATORP_grid.png,3 by 3 grid of images from 9 different camera angles
train/1312.jpg,grid_images/IKEA_NESNA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0929.jpg,grid_images/SS_112_grid.png,3 by 3 grid of images from 9 different camera angles
train/0448.jpg,grid_images/SS_051_grid.png,3 by 3 grid of images from 9 different camera angles
train/1863.jpg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0730.png,grid_images/IKEA_LILLESAND_grid.png,3 by 3 grid of images from 9 different camera angles
train/0678.jpg,grid_images/IKEA_KARLSTAD_4_grid.png,3 by 3 grid of images from 9 different camera angles
train/1237.jpg,grid_images/IKEA_MUDDUS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0082.png,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1139.jpg,grid_images/IKEA_KLIPPAN_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0607.jpg,grid_images/SS_080_grid.png,3 by 3 grid of images from 9 different camera angles
train/0374.jpg,grid_images/IKEA_EKTORP_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0098.png,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3343.jpg,grid_images/IKEA_SNILLE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1409.jpg,grid_images/SS_169_grid.png,3 by 3 grid of images from 9 different camera angles
train/3175.jpg,grid_images/IKEA_SIGURD_grid.png,3 by 3 grid of images from 9 different camera angles
train/0096.png,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0186.jpg,grid_images/IKEA_BJURSTA_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1759.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/0194.jpg,grid_images/IKEA_DOMBAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0095.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0284.jpg,grid_images/IKEA_FJELLSE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1101.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0474.png,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1311.jpg,grid_images/SS_156_grid.png,3 by 3 grid of images from 9 different camera angles
train/0810.jpg,grid_images/IKEA_KIVIK_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3584.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0201.jpg,grid_images/IKEA_EKTORP_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/1705.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/1130.jpg,grid_images/SS_137_grid.png,3 by 3 grid of images from 9 different camera angles
train/0195.jpg,grid_images/IKEA_GALANT_5_grid.png,3 by 3 grid of images from 9 different camera angles
train/0116.jpg,grid_images/IKEA_BJORKUDDEN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0028.jpg,grid_images/SS_6_grid.png,3 by 3 grid of images from 9 different camera angles
train/1099.jpg,grid_images/SS_133_grid.png,3 by 3 grid of images from 9 different camera angles
train/0614.jpg,grid_images/IKEA_VITTSJO_grid.png,3 by 3 grid of images from 9 different camera angles
train/2022.jpg,grid_images/IKEA_INGOLF_grid.png,3 by 3 grid of images from 9 different camera angles
train/1838.jpg,grid_images/IKEA_VITTSJO_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0624.jpg,grid_images/IKEA_VITTSJO_grid.png,3 by 3 grid of images from 9 different camera angles
train/1193.jpg,grid_images/SS_142_grid.png,3 by 3 grid of images from 9 different camera angles
train/2931.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0421.jpg,grid_images/IKEA_KARLSTAD_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1704.jpg,grid_images/IKEA_UTBY_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0965.jpg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0023.png,grid_images/IKEA_MANDAL_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0535.jpg,grid_images/IKEA_KARLSTAD_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3615.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0220.png,grid_images/IKEA_HEMNES_grid.png,3 by 3 grid of images from 9 different camera angles
train/0790.jpg,grid_images/IKEA_INGO_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/3060.jpg,grid_images/IKEA_PREBEN_grid.png,3 by 3 grid of images from 9 different camera angles
train/0446.jpg,grid_images/IKEA_HEMNES_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0896.jpg,grid_images/IKEA_KLAPPSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0036.jpg,grid_images/IKEA_BESTA_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0045.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0548.jpg,grid_images/IKEA_LEIRVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/0685.jpg,grid_images/IKEA_EXPEDIT_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1211.jpg,grid_images/IKEA_KLIPPAN_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/1671.jpg,grid_images/IKEA_BORJE_grid.png,3 by 3 grid of images from 9 different camera angles
train/1818.jpg,grid_images/IKEA_VITTSJO_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0405.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/0110.jpg,grid_images/IKEA_BEDDINGE_grid.png,3 by 3 grid of images from 9 different camera angles
train/3450.jpg,grid_images/IKEA_STEFAN_grid.png,3 by 3 grid of images from 9 different camera angles
train/0957.jpg,grid_images/IKEA_KLINGSBO_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0031.jpg,grid_images/SS_6_grid.png,3 by 3 grid of images from 9 different camera angles
train/0392.jpg,grid_images/IKEA_EKTORP_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0140.jpg,grid_images/IKEA_EXPEDIT_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0261.jpg,grid_images/SS_018_grid.png,3 by 3 grid of images from 9 different camera angles
train/3075.jpg,grid_images/IKEA_PREBEN_grid.png,3 by 3 grid of images from 9 different camera angles
train/1514.jpg,grid_images/IKEA_SALMI_grid.png,3 by 3 grid of images from 9 different camera angles
train/1154.jpg,grid_images/IKEA_KLIPPAN_3_grid.png,3 by 3 grid of images from 9 different camera angles
train/0293.jpg,grid_images/IKEA_DOCKSTA_grid.png,3 by 3 grid of images from 9 different camera angles
train/2334.jpg,grid_images/IKEA_JULES_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/2001.jpg,grid_images/IKEA_INGOLF_grid.png,3 by 3 grid of images from 9 different camera angles
train/1525.jpg,grid_images/IKEA_SATER_grid.png,3 by 3 grid of images from 9 different camera angles
train/1672.jpg,grid_images/IKEA_BORJE_grid.png,3 by 3 grid of images from 9 different camera angles
train/2418.jpg,grid_images/IKEA_KAUSTBY_grid.png,3 by 3 grid of images from 9 different camera angles
train/0742.jpg,grid_images/IKEA_KIVIK_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/2917.jpg,grid_images/IKEA_POANG_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0580.jpg,grid_images/IKEA_MICKE_2_grid.png,3 by 3 grid of images from 9 different camera angles
train/0222.jpg,grid_images/IKEA_HEMNES_grid.png,3 by 3 grid of images from 9 different camera angles
train/3506.jpg,grid_images/IKEA_TOBIAS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0424.jpg,grid_images/IKEA_MALM_grid.png,3 by 3 grid of images from 9 different camera angles
train/1715.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/1250.jpg,grid_images/IKEA_LYCKSELE_grid.png,3 by 3 grid of images from 9 different camera angles
train/0983.png,grid_images/IKEA_VANVIK_grid.png,3 by 3 grid of images from 9 different camera angles
train/0490.jpg,grid_images/IKEA_MICKE_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0991.jpeg,grid_images/IKEA_KLIPPAN_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/0740.jpg,grid_images/IKEA_MALM_1_grid.png,3 by 3 grid of images from 9 different camera angles
train/1850.jpg,grid_images/IKEA_TIDAFORS_grid.png,3 by 3 grid of images from 9 different camera angles
train/0993.jpg,grid_images/SS_122_grid.png,3 by 3 grid of images from 9 different camera angles
train/1746.jpg,grid_images/IKEA_SOLSTA_d053e745b565fa391c1b3b2ed8d13bf8_grid.png,3 by 3 grid of images from 9 different camera angles
train/1138.jpg,grid_images/IKEA_LINDVED_grid.png,3 by 3 grid of images from 9 different camera angles
